Store Name,City,State,Country,Website,Instagram,Email,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Outreach Channel,Notes,Date Added,Lead Score,Priority Tier
Contact Us,Little Rock,Arkansas,USA,https://www.valeforever.com/pages/contact-us?srsltid=AfmBOoqBpvBp3O8j8G81m1EbG4LnVP_TOIqaleNezv6rpvX4QKgZ4izb,@valeforever.com,Thamy@valeforever.comStylist,1774299210,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
New Vale Forever INSTORE 🔥 Vale Forever Bolt Tee White ...,Little Rock,Arkansas,USA,https://www.instagram.com/p/DAbXQWhJKDL/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
NEW ARRIVALS IN STORE‼️🚨 Vale Forever Ether Zip Up ...,Little Rock,Arkansas,USA,https://www.instagram.com/p/DSLVPpdkTRM/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
New VALE items available in store & online • • • #repeatatlanta ...,Little Rock,Arkansas,USA,https://www.instagram.com/reel/DTwBN1cDfYJ/,@valelives,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Restock AR Vale Forever Classic Rugby L/S Tee Green,Little Rock,Arkansas,USA,https://shop.app/products/11999910691134/vale-forever-classic-rugby-l-s-tee-green,,,,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Bale Chevrolet | Best Deals on Chevrolet Cars in Little Rock, AR",Little Rock,Arkansas,USA,https://www.balechevrolet.com/?srsltid=AfmBOooGBtHJ38HWMPh6UvtdxwdebtSXGj1eMMSegsHmhSKEgfKeUWC-,@bale_chevrolet,flags@2x.png,501-588-7570,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Mabelvale Wholesale Cars: Used Cars Little Rock AR | Used ...,Little Rock,Arkansas,USA,https://mabelvalewholesalecars.com/,@34.716203,,501-813-6709,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"SWM Mabelvale Plaza | Store in Little Rock, AR",Little Rock,Arkansas,USA,https://www.gamestop.com/store/us/ar/little-rock/6540/swm-mabelvale-plaza-gamestop,,,,,,2026-04-16,,,,,,-40,❄️ TIER 4 — Cold
Specialty Shops and Boutiques Make Chenal Valley a ...,Little Rock,Arkansas,USA,https://www.littlerocksoiree.com/specialty-shops-and-boutiques-make-chenal-valley-a-retail-destination/,@littlerocksoiree,info@littlerocksoiree.com,5098186727,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Mablevale Plaza Shopping Center in Little Rock, AR",Little Rock,Arkansas,USA,https://locations.dollartree.com/ar/little-rock/10215-mablevale-plaza-dr-ste-201,@dollartree,,1501243087,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Hustle Gear | Men's Clothing Store: Hustle Gear | Premium ...,Little Rock,Arkansas,USA,https://hustlegear.us/?srsltid=AfmBOopkYAoZo1I0dushB0OtU17kQt9c9NCl2jeEeHK3F5fg7ZonR6Mj,@hustlegear2024,help@hustlegear.us,1654545122,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"streetwear (@cultureclothingcompany_lr) · Little Rock, AR",Little Rock,Arkansas,USA,https://www.instagram.com/cultureclothingcompany_lr/,@cultureclothingcompany_lr,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Men's Clothing | 88Move | Little Rock,Little Rock,Arkansas,USA,https://www.shop88move.com/,@gmail.com,focus-within-polyfill@5.0.9,2545352419,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
House of Hype - Luxury Streetwear,Little Rock,Arkansas,USA,https://houseofhype.co/,,,,,,2026-04-16,,,,,,0,❄️ TIER 4 — Cold
Drip Clothing at McCain Mall - Simon,Little Rock,Arkansas,USA,https://www.simon.com/mall/mccain-mall/stores/drip-clothing,,,,,,2026-04-16,,,,,,0,❄️ TIER 4 — Cold
E.Leigh's Boutique,Little Rock,Arkansas,USA,https://www.shopeleighs.com/?srsltid=AfmBOorH1kOD-kGMm5Ou-mkQfQirBvbGj6JC71Kjxh6UrZEqM-cytjnU,@eleighsboutique,,1689368553,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Clothing store (@houseofhypelr),Little Rock,Arkansas,USA,https://www.instagram.com/houseofhypelr/,@poundgamebell.,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Markham Square - LITTLE ROCK Footwear & Apparel Store,Little Rock,Arkansas,USA,https://locations.dtlr.com/ar/littlerock/markham-square.html,@dtlrofficial,custserv@dtlr.com,1537521453,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Drip Clothing,Little Rock,Arkansas,USA,https://www.parkplazamall.com/stores/drip-clothing/,@600,,,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
park plaza mall - Little Rock - JD Sports Store Locator,Little Rock,Arkansas,USA,https://stores.jdsports.com/ar/littlerock/park-plaza-mall.html,@jdsportsus,,(501) 663-1909,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"House of Hype Little Rock, come experience the hype! Shot by ...",Little Rock,Arkansas,USA,https://www.instagram.com/reel/CxnvVz-Lrwi/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Rock City Kicks,Little Rock,Arkansas,USA,https://rockcitykicks.com/?srsltid=AfmBOopeEkQY686Q6TsipGKwmSvj-9UjsXIjYmwSAqCkKShJ3sMFyyjt,@rockcitykicks,,4758705893,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Remix Shoe Store Little Rock (@remixshoe_littlerock),Little Rock,Arkansas,USA,https://www.instagram.com/remixshoe_littlerock/?hl=en,@remixshoe_littlerock,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Rock City Running - Little Rock Specialty Running & Walking ...,Little Rock,Arkansas,USA,https://www.rockcityrunning.com/,@RockCityRunning,info@rockcityrunning.com,1770227395,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
"Shoe Store North Little Rock, AR | Sneakers and Apparel",Little Rock,Arkansas,USA,https://www.hibbett.com/storedetails/AR/North%20Little%20Rock/1424,@hibbettnorthlittlerockar,,1776364785,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Underground Clothing,Little Rock,Arkansas,USA,https://undergroundclothing.com/?srsltid=AfmBOoqvNNzcbf45d9jjZfiTuixzuKBB_RTJKU5Ew3Hn6t6nkyAbKcFJ,@Undergroundclothinglr,info@undergroundclothing.com,1663009043,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Hellstar fit for the warmer weather ☀️ - nwahype,Fayetteville,Arkansas,USA,https://www.instagram.com/p/C4tnsJYJn7O/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
"Shop Authentic Hellstar Clothing - Hoodies, Shirts & More",Fayetteville,Arkansas,USA,https://restockar.com/collections/hellstar?srsltid=AfmBOopcJlgY9h1NhdfSN_dMs67r8kAffvYIAXZ7yV7tELhlx88ClTHG,@restock,splide-extension-auto-scroll@0.5.3,1694813899,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Essentials Hoodie Resellers Online,Fayetteville,Arkansas,USA,https://www.instagram.com/popular/essentials-hoodie-resellers-online/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Sp5der Worldwide Thailand,Fayetteville,Arkansas,USA,https://www.instagram.com/popular/sp5der-worldwide-thailand/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,25,⭐ TIER 2 — Strong
#1 Sneaker & Streetwear Store in Arkansas – NWAHYPE,Fayetteville,Arkansas,USA,https://nwahype.com/?srsltid=AfmBOoprbGyJow58sYcyt67we8MAB3ZeieneyR42NrfLgrguBXAYJ4ix,@nwahype,,1724109644,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Come check out the Dickson St store's selection in HELLSTAR ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DBPfO-1v4I7/,@bigxthaplug,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
These new Hellstar hats go too hard Amazing quality on these ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/C6r0ODPPmEa/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Shop new Hellstar & Lost Intricacy in store & online‼️ ...,Fayetteville,Arkansas,USA,https://www.instagram.com/p/C_gGRwIvTVr/?hl=en,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
"NWA HYPE on Instagram: ""Up close look at the Supreme x ...",Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DBCguEXvBF0/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,25,⭐ TIER 2 — Strong
Northwest Arkansas Shopping | Fayetteville Boutiques,Fayetteville,Arkansas,USA,https://www.experiencefayetteville.com/experience/shop,@fayettevillear,info@experiencefayetteville.com,9294989014,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Stockists,Fayetteville,Arkansas,USA,https://rh-ude.com/pages/stockists-1?srsltid=AfmBOorDxd1okbAxdmmLRM2o0BTroIXQ6PaJQ56E3JKai6guXZR4gEnk,@rhude,,1613580349,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
R H U D E,Fayetteville,Arkansas,USA,https://rh-ude.com/?srsltid=AfmBOoqwwGKTEO8sN5rtJRBcra3el7s4wpAKwpygcwEGkX88Jdi786Zp,@rhude,,1613580349,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Shop Rhude Online,Fayetteville,Arkansas,USA,https://www.nordstrom.com/brands/rhude--18936?srsltid=AfmBOoo1kcSvPmGVdT7zZjP1zhOFr8wvIl3jS5F7fgMATGNzjc6aFXwO,@4GfJ,,123456789,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Northwest Arkansas Mall,Fayetteville,Arkansas,USA,https://www.hottopic.com/store-details?StoreId=0320&srsltid=AfmBOop24vpxcMnZ21ImFagH08_7ZjemplrGIhqV10Ss7LByPwuPd3bE,@hottopic,htonline@hottopic.com,1776355247,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Rhude,Fayetteville,Arkansas,USA,https://www.neimanmarcus.com/c/designers-rhude-cat81650731?srsltid=AfmBOooF7arhlTakERyqINRaMAeHJ8J7OVN4n28qd3FeflYxqzZ3veZD,,,,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Gearhead Outfitters Fayetteville 72701 - Locally,Fayetteville,Arkansas,USA,https://www.locally.com/store/11475/gearhead-outfitters-fayetteville,@gearheadoutfitters,,3083708593,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
SHOP ALL,Fayetteville,Arkansas,USA,https://rh-ude.com/collections/shop-all?srsltid=AfmBOooxGRY4lAxnEJNCe54WrGUEayMC2qLlPxLAyp9cDWn97sI-Ph26,@rhude,,1613580349,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Walker Brothers,Fayetteville,Arkansas,USA,https://walkerbrothers.com/?srsltid=AfmBOooUugmopdB07ERbfqTxD_fV_MaR_HkPJc17JmQY4rxIRAgsOmXo,@shopwalkerbrothers,,1731000841,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Men's Designer T-Shirts | Rhude,Fayetteville,Arkansas,USA,https://www.saksfifthavenue.com/c/men/apparel/t-shirts/rhude,,,,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
News Drip in store‼️ Dickson St open until 6pm NWA Mall ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DSNr1XEEVgu/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
@onlyfreshpieces CRAZY NEW LOAD JUST LANDED ‼️ ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DKm0kVExB2V/,@onlyfreshpieces,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Vale Forever | Shop Vale Clothing - Tees, Hoodies, & More",Fayetteville,Arkansas,USA,https://restockar.com/collections/vale-forever?srsltid=AfmBOoo7G4EOCVjmbt-8tbq2naN-bWyqZK0VVNxpRpz52-qENFJHiwlR,@restock,splide-extension-auto-scroll@0.5.3,1694813899,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Vale Forever United Futbol White Jersey ⚽️⁠ Size: S-XXL ...,Fayetteville,Arkansas,USA,https://www.instagram.com/p/DQR3Cu_E3WJ/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Tons of New Vale Forever just landed in store & online Sizes ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DE0x47WuxNp/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Vale Forever Moshpit Tee Cream 🤘⁠ Size,Fayetteville,Arkansas,USA,https://www.instagram.com/p/DPhFLcMCqiL/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
An Up-CloseLook at the New Vale Forever Shorts that just hit ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DN9UKDODyBE/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Restock AR: Shop The Latest Streetwear Fashion & Sneakers,Fayetteville,Arkansas,USA,https://restockar.com/?srsltid=AfmBOoqy0uA5k6wOLTTTdTH352kgs56fmNlkFViWb-gk4c6nhL5ZMRol,@restock,splide-extension-auto-scroll@0.5.3,1694813899,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
NEW VALE HOODIE 'Seacluster' Blue IN STOCK,Fayetteville,Arkansas,USA,https://www.instagram.com/p/DO357k0DrTT/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Contact Us,Fayetteville,Arkansas,USA,https://www.valeforever.com/pages/contact-us?srsltid=AfmBOooCKi2ERx6NW-FL0TsPJR5IAdCasObIt182lIMkr5h6S2Jc9oBH,@valeforever.com,Thamy@valeforever.comStylist,1774299210,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Vale Forever - The Back Door,Fayetteville,Arkansas,USA,https://thebackdoorar.com/collections/vale-forever,@thebackdoorar,,1749698759,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Come Checkout our new arrivals Vale Forever Classic Bling ...,Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DJ7mUKAJ52U/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
"NWA HYPE (@nwahypedickson) · Fayetteville, AR",Fayetteville,Arkansas,USA,https://www.instagram.com/nwahypedickson/reels/,@nwahypedickson,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
rockcitykicks - Fayetteville - Sneaker Boutique in Northwest ...,Fayetteville,Arkansas,USA,https://rockcitykicksfay.myshopify.com/?srsltid=AfmBOooaCufMLSYl8z5DR8PD_JTj2O3rf79kOyKur1Iw5gkSrxbJm3dk,@rckfay,AURORA_HV4484-405_PHSLH000-2000_450x@2x.jpg,1613684153,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Black Market Arkansas,Fayetteville,Arkansas,USA,https://blkmktark.com/,@blkmktark,cutfortyTSBRside_1000x_89e53f0e-22bf-4134-9fee-6feee7e2e527_320x@2x.jpg,1614734509,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
ShopRiffraff.com - Online Women's Boutique Clothing Shop,Fayetteville,Arkansas,USA,https://shopriffraff.com/?srsltid=AfmBOooiqdG0n8FF9cb24dMrFMWUQAlAoKn4An3mIKsNjdMnWbG65jbE,@shopriffraff,info@stagheaddesigns.com,1660932051,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Southern Trend Clothing | Fayetteville, AR",Fayetteville,Arkansas,USA,https://southerntrend.com/,@southerntrendclothing,,1757082516,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"Streetwear Store in Fayetteville, AR",Fayetteville,Arkansas,USA,https://www.instagram.com/p/DPhCPIMiFZy/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Blythe Fayetteville Boutique,Fayetteville,Arkansas,USA,https://www.buyblythe.com/?srsltid=AfmBOop4iWEMjFeMbUkMKxPZ8F0KNaQKQPIpQLAkP3_09_8dKExjnc1F,@buyblythe,,1723422535,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Whimsy Whoo | Arkansas Boutique & Razorback Store in ...,Fayetteville,Arkansas,USA,https://shopwhimsywhoo.com/?srsltid=AfmBOors7qg_AvqMc9GmjVSm9sZ7jT8A8iFSAhSzF1sPPvTVltGPEBLS,@shopwhimsywhoo,hello@shopwhimsywhoo.com,1762965243,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
By Request: Women's and Men's Clothing,Fayetteville,Arkansas,USA,https://www.byrequestnwa.com/,@byrequestnwa,Untitled-1_46f38aa6-cd33-4cf3-b569-cdbe18e8c744_1280x@2x.jpg,1154807831,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Style Encore Fayetteville, AR (@styleencorefayettevillear)",Fayetteville,Arkansas,USA,https://www.instagram.com/styleencorefayettevillear/,@styleencorefayettevillear,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Boutique Shopping in Fayetteville, Arkansas: Where to ...",Fayetteville,Arkansas,USA,https://www.experiencefayetteville.com/experience/shop/item/298-best-clothing-boutiques-in-fayetteville,@nwa.fashionweek,info@experiencefayetteville.com,9294989014,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
"Fox Trot Boutique | Women's apparel, accessories, and artisan ...",Fayetteville,Arkansas,USA,https://www.foxtrotboutique.com/,@foxtrotboutique,,1720711034,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
lola – LOLA,Fayetteville,Arkansas,USA,https://shoplola.com/?srsltid=AfmBOoo9aZMef8Ln4DkoLc7wEaZNm4ZxPsiJ5VbWUHEjw1M2vYRpS_-i,@lolaboutique,ecom-swiper@11.0.5.js,1596683411,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
Northwest Arkansas - Fayetteville,Fayetteville,Arkansas,USA,https://stores.finishline.com/ar/fayetteville/northwest-arkansas.html,@finishline,,(479) 571-0284,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"rockcitykicks - Fayetteville on Instagram: ""Welcome to ...",Fayetteville,Arkansas,USA,https://www.instagram.com/reel/DNTjhCDvzRL/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
NEW HELLSTAR AND RETRO 4 JUST ARRIVED‼️ Only ...,Detroit,Michigan,USA,https://www.instagram.com/p/C95tPRYxAk4/,@culturedetroit.,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
OPEN 7 DAYS A WEEK | HELLSTAR YOU NEED IT WE GOT ...,Detroit,Michigan,USA,https://www.instagram.com/reel/DDKivhrpM7Q/,@hellstar,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
"Come shop 19638 W 7 MILE RD DETROIT, MI 48219",Detroit,Michigan,USA,https://www.instagram.com/p/DICA2DNA42X/?hl=en,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
NEW HELLSTAR AVAILABLE IN STORE AT OUR MICHIGAN ...,Detroit,Michigan,USA,https://www.instagram.com/reel/C_oQheayLXB/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Social Status | Contemporary Menswear & Footwear,Detroit,Michigan,USA,https://www.socialstatuspgh.com/?srsltid=AfmBOoraMgUPfSdNcUIVzNXFcrfY2Vdm9t8NkqcXpgVWHRapMd2LpTkg,@thesocialstatus,fancybox@3.5.7,1750102237,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
@ossdetroit | The only store in Michigan to find these 〽️🔥 pr ...,Detroit,Michigan,USA,https://www.instagram.com/reel/C35g5oXraqw/,@ossdetroit,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Rkive | HellStar | 0.5g | All In-One Rosin Pod,Detroit,Michigan,USA,https://weedmaps.com/dispensaries/the-cake-house-detroit/menu/rkive-hellstar-5-g,@weedmaps,amarques_mobile@weedmaps.com,5068966960,,,2026-04-16,,,,,,45,🔥 TIER 1 — Hot
New Hellstar Tees Have Arrived🔥🔥🔥 Don't forget to Follow ...,Detroit,Michigan,USA,https://www.instagram.com/p/CxA7ruWOl89/,@Sonnysgr,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
HELL STAR STYLES AVAILABLE AT THE STORE IN ALL SIZES,Detroit,Michigan,USA,https://www.instagram.com/reel/CwGONleBR_Q/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
@hellstar Available in store now 🏃🏻‍♂️💨 M $120‼️ . . . 🏃🏻‍♂️ ...,Detroit,Michigan,USA,https://www.instagram.com/p/DLYruSeNJWA/,@hellstar,,1037486289,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Social Status Detroit,Detroit,Michigan,USA,https://www.socialstatuspgh.com/pages/social-status-detroit?srsltid=AfmBOopne89yIgEe8PLz2MlrY3Scj-0nxuZjGn06zKLQw7nBuVhizw6y,@thesocialstatus,fancybox@3.5.7,1750102237,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
(@ossdetroit) • Instagram photos and videos,Detroit,Michigan,USA,https://www.instagram.com/ossdetroit/?hl=en,@ossdetroit,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Supreme Liquor Shop - Detroit, MI",Detroit,Michigan,USA,https://nextdoor.com/pages/supreme-liquor-shop-detroit-mi/,@supports,mood-like-off_16@3x-1298283633a0f2ffc7d073c5c4b14338.png,1146116819,,,2026-04-16,,,,,,35,⭐ TIER 2 — Strong
Six local spots to let your hypebeast flag fly,Detroit,Michigan,USA,https://www.metrotimes.com/arts/six-local-spots-to-let-your-hypebeast-flag-fly-4898367/,@metrotimes,letters@metrotimes.com,9999999999,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
Supreme Liquor Shop Inc. in Detroit - Liquor store,Detroit,Michigan,USA,https://www.atly.com/location/Supreme-Liquor-Shop-Inc,@context,,4344710999,,,2026-04-16,,,,,,25,⭐ TIER 2 — Strong
Stockists,Detroit,Michigan,USA,https://rh-ude.com/pages/stockists-1?srsltid=AfmBOorYWW3KZFH468WA3Pgnd9aGldK1-bAq9VFvBtiVwkUvLj01luCL,@rhude,,1613580349,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Come Check Our Our Newest Pieces From @rhude 🛍️ We ...,Detroit,Michigan,USA,https://www.instagram.com/reel/DPJ5v2gkag5/,@ruedbutrich.,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Shop Rhude Online,Detroit,Michigan,USA,https://www.nordstrom.com/brands/rhude--18936?srsltid=AfmBOopGBgsJ4qOL0nyrStuEr-9Sp4qu-hvdbd211817fev4AxMqRQv7,@4GfJ,,123456789,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
R H U D E,Detroit,Michigan,USA,https://rh-ude.com/?srsltid=AfmBOopqukXwHw20WLtFmQiChkrTur1xeS_4pJM1jsJ2wun6m0ncoX1F,@rhude,,1613580349,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
New season rhude just touched down! Most sizes available ...,Detroit,Michigan,USA,https://www.instagram.com/reel/DWPKqEeDDE-/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
House of Drip,Detroit,Michigan,USA,https://houseofdripmi.com/,@layer,abuse@company.site,9999999999,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
"rhude – Tagged ""size-l"" - Dearborn",Detroit,Michigan,USA,https://kravatmenswear.com/collections/vendors?q=rhude&constraint=size-l,@kravat.menswear,Kravatmenswear@gmail.com,1193359624,,,2026-04-16,,,,,,40,🔥 TIER 1 — Hot
Fairlane Town Center,Detroit,Michigan,USA,https://www.hottopic.com/store-details?StoreId=0730&srsltid=AfmBOopRUwF9w5XUY86dzfocOxLOX7wlnoOhoEMag1tksrCkNQ_Sjtly,@hottopic,htonline@hottopic.com,1776355247,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
New Vale Just Landed 🛬 in-store. Only at @culturedetroit,Detroit,Michigan,USA,https://www.instagram.com/p/DPmVGM5kR26/,@culturedetroit,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Vale Fits Ready To Go For You 😮‍💨👟 Vale hoodies priced,Detroit,Michigan,USA,https://www.instagram.com/p/DWmQ3CsFRnm/,@kicksncuts,,1037486289,,,2026-04-16,,,,,,10,📋 TIER 3 — Warm
"Greyson Clothiers: Performance Golf, Lifestyle & Activewear",Detroit,Michigan,USA,https://greysonclothiers.com/?srsltid=AfmBOoroeRyu7nlIrVQLvDtl4V0fOgK0EbOHLPZbBj4oqwmkJsuAQ0rG,@greysonclothiers,info@greysonclothiers.com,4110188642,,,2026-04-16,,,,,,20,⭐ TIER 2 — Strong
VALÉ | HOME,Detroit,Michigan,USA,https://www.valeinallcaps.com/,@valeinallcaps,user@domain.com.,1661278895,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
Annual Back to School Sale Starts NOW! Vale Tees – $114.99 ...,Detroit,Michigan,USA,https://www.instagram.com/reel/DNV9ORptak3/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
Active NPDES Permits,Detroit,Michigan,USA,https://www.michigan.gov/-/media/Project/Websites/egle/Documents/Programs/WRD/NPDES/permit-inventory.xlsx?rev=96a94e5a5b8a4ad4a6124ada1cf68262,@jPQ,,,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
ossdetroit | New arrivals from Vale now available 📦 📺 Mon ...,Detroit,Michigan,USA,https://www.instagram.com/p/DQKfxOBkggv/,@ossdetroit,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"New VALE HOODIES , come hop on the trim side ‼️ All ...",Detroit,Michigan,USA,https://www.instagram.com/reel/DV_3TwqDynZ/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
New Vale Hoodies Instore ! If you tryna be on the trim side ...,Detroit,Michigan,USA,https://www.instagram.com/p/DV1O0ubj3il/?__d=11,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
VALE FOREVER – Vale Forever,Detroit,Michigan,USA,https://www.valeforever.com/?srsltid=AfmBOop4dnMdTquDgG5NDmGQ1on-g-_NEMhozObx0pQzzv0qeB1yUVLb,@media,,1774299210,,,2026-04-16,,,,,,30,⭐ TIER 2 — Strong
Vintage March Madness Tees ‍ Tees start at $50 • All Brand ...,Detroit,Michigan,USA,https://www.instagram.com/reel/DW6rpaCjS9x/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Unique Chicago on Instagram: ""Brand New Vale Flannels In ...",Detroit,Michigan,USA,https://www.instagram.com/reel/DJaj9e7xhqe/,@unique.detroit.,,1037486289,,,2026-04-16,,,,,,-30,❄️ TIER 4 — Cold
"Value World: Thrifting in Detroit MI, Cleveland OH, and ...",Detroit,Michigan,USA,https://valueworld.com/,@ValueWorldThrift,payroll@crownedeagle.com,1763746449,,,2026-04-16,,,,,,-20,❄️ TIER 4 — Cold
