Store Name,City,State,Country,Website,Instagram,Email,Phone,Carries Supreme,Carries Hellstar,Carries Godspeed,Last Order Date,Outreach Status,Outreach Channel,Notes,Date Added,Lead Score,Priority Tier,Brands Carried,Score Reasons,Score Breakdown
NEW @VALELIVES COLLECTION AVAILABLE NOW‍♂️ ...,Dallas,Texas,USA,https://www.instagram.com/reel/DOM0GmZkTGG/,@VALELIVES,,1037486289,,,2026-04-16,,,,,,48,B-Tier,,,Contact:18/Brand:5/Market:15/Reach:10
VALE Anthem set just landed 🐝🔥 Pullover + track pants,Dallas,Texas,USA,https://www.instagram.com/p/DTjP5L9jWpK/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,48,B-Tier,,,Contact:18/Brand:5/Market:15/Reach:10
Private Selection: Shop The Latest Streetwear Fashion ...,Dallas,Texas,USA,https://www.prvtselection.com/?srsltid=AfmBOoqlmxyf9ql7vGzHzlDk-p0kfoa8oWyskr0HSssyLwg1vzHbDxVS,@prvt.selection,f14faca962674f149161045845b21b35@sentry.zipify.com,9166543286,,,2026-04-16,,,,,,70,B-Tier,,,Contact:30/Brand:5/Market:15/Reach:20
"Contact Our Dallas, TX Office",Dallas,Texas,USA,https://www.tvaleg.com/locations/dallas-texas/,@wearebrightfire,,(469) 458-0024,,,2026-04-16,,,,,,48,B-Tier,,,Contact:18/Brand:5/Market:15/Reach:10
Vale Forever @valelives Cheetah Sweatsuit now available ...,Dallas,Texas,USA,https://www.instagram.com/p/DQFBx31kWRX/,@valelives,,1037486289,,,2026-04-16,,,,,,48,B-Tier,,,Contact:18/Brand:5/Market:15/Reach:10
Sneaker Haven,Dallas,Texas,USA,https://sneakerhaven.shop/?srsltid=AfmBOopw68YdGw8PsibOwAoPnmzElv-8Xwfbwz05zqii9FqwHI3fUBaK,@keyframes,management@sneakerhaven.shop,1320255817,,,2026-04-16,,,,,,70,B-Tier,,,Contact:30/Brand:5/Market:15/Reach:20
"Private Selection (@prvt.selection) · Dallas, TX",Dallas,Texas,USA,https://www.instagram.com/prvt.selection/,@prvt.selection,,1037486289,,,2026-04-16,,,,,,48,B-Tier,,,Contact:18/Brand:5/Market:15/Reach:10
Heights District,Dallas,Texas,USA,https://www.theheightsdistrict.com/?srsltid=AfmBOoqb1dDhtLu1RW_cqLI3ht57wLtQa67Wi68nA2W7b_uMdX5Ushyl,@heightsdistrict,info@theheightsdistrict.com,1752078995,,,2026-04-16,,,,,,70,B-Tier,,,Contact:30/Brand:5/Market:15/Reach:20
Dallas Streetwear,Dallas,Texas,USA,https://www.instagram.com/dallas.streetwear/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,48,B-Tier,,,Contact:18/Brand:5/Market:15/Reach:10
Urban Clothing Stores | Urban Stylez Fashion And Apparel ...,Dallas,Texas,USA,https://www.shopurbanstylez.com/?srsltid=AfmBOoqhoHmZvFmQjPbsBe_WOKp5RCyI8xiACco_twNuqt-Iar16zqoB,@urbanstylez_214,focus-within-polyfill@5.0.9,968-7758814,,,2026-04-16,,,,,,70,B-Tier,,,Contact:30/Brand:5/Market:15/Reach:20
Clutch Vintage Streetwear – Clutch Vintage•Streetwear ...,Dallas,Texas,USA,https://theclutchvintage.com/?srsltid=AfmBOoolCkT6Qa3Vj5gnvQ3n_VKa6z3MGIX9IlLDZnJTqL6o3KbB3fpW,@clutchdallas,,1739334398,,,2026-04-16,,,,,,48,B-Tier,,,Contact:18/Brand:5/Market:15/Reach:10
"PROJECT (@project.dallas) · Dallas, TX",Dallas,Texas,USA,https://www.instagram.com/project.dallas/,@project.dallas,,1037486289,,,2026-04-16,,,,,,48,B-Tier,,,Contact:18/Brand:5/Market:15/Reach:10
Dallas,Dallas,Texas,USA,https://hypebeast.com/tags/dallas,@hypebeast,screenshot-adblock-ultimate@2x.1f5b1723.png,3702846231,,,2026-04-16,,,,,,70,B-Tier,,,Contact:30/Brand:5/Market:15/Reach:20
HUMAN DIOR,Dallas,Texas,USA,https://humandior.com/,@keyframes,humandior@gmail.com,4070210449,,,2026-04-16,,,,,,70,B-Tier,,,Contact:30/Brand:5/Market:15/Reach:20
FORTY FIVE TEN,Dallas,Texas,USA,https://fortyfiveten.com/?srsltid=AfmBOoplZLK7arIL7jooERgc6WYoEXqORA5-VWCasAOFyDziHRRFyTMj,@context,HELP@FORTYFIVETEN.COM,8800171246,,,2026-04-16,,,,,,70,B-Tier,,,Contact:30/Brand:5/Market:15/Reach:20
"BluPrint (@bluprint.tx) · Dallas, TX",Dallas,Texas,USA,https://www.instagram.com/bluprint.tx/,@bluprint.tx,,1037486289,,,2026-04-16,,,,,,48,B-Tier,,,Contact:18/Brand:5/Market:15/Reach:10
"Sneaker Haven (@sneakerhaven.tx) · Dallas, TX",Dallas,Texas,USA,https://www.instagram.com/sneakerhaven.tx/,@watterscreek,,1037486289,,,2026-04-16,,,,,,48,B-Tier,,,Contact:18/Brand:5/Market:15/Reach:10
Private Stock Premium Boutique - Private Stock,Austin,Texas,USA,https://www.privatestockonline.com/,@privatestockatx,,2022111215,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Private Stock - A Shopping Center in Austin, TX - Simon",Austin,Texas,USA,https://www.simon.com/mall/the-domain/stores/private-stock,@thedomainaustin,,1766078725,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Hutson Clothing Co.,Austin,Texas,USA,https://hutsonclothing.com/,@HutsonClothing.com,micah@micahrich.com,5212014134,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Vale Houston Flagship Store 🎖️ (@valelives.htx),Austin,Texas,USA,https://secure.instagram.com/valelives.htx/?hl=el,@valelives.htx,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"on Instagram: ""Vale tees S,M,L,XL AVAILABLE""",Austin,Texas,USA,https://www.instagram.com/reel/DTI9-knEfAn/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Cookies Clothing | Retailers,Austin,Texas,USA,https://cookiessf.com/pages/retailers?srsltid=AfmBOorgCq0U6fRzNmfR7c8r03kDoeDJ7UQD-SGIJBHO1vHRBiCkCdiu,@cookiessf,,1656805369,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"STAX ATX (@staxaustin) · Austin, TX",Austin,Texas,USA,https://www.instagram.com/staxaustin/,@staxaustin,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Aisle 5: Home,Austin,Texas,USA,https://www.theaisle5.com/,@gmail.com,hi@mystore.com,7222075137,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Bloody Rose Boutique,Austin,Texas,USA,https://bloodyroseboutique.com/,@bloodyroseboutique,,7823523422,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
STAX AUSTIN,Austin,Texas,USA,https://staxaustinonline.com/,@font,,5825154475,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Austin,Austin,Texas,USA,https://hypebeast.com/tags/austin,@hypebeast,screenshot-adblock-ultimate@2x.1f5b1723.png,3702846231,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
ByGeorge Luxury Boutique | Designer Fashion and High-End ...,Austin,Texas,USA,https://bygeorgeaustin.com/?srsltid=AfmBOoqBipmvHoX71DRQZM5oWaV8b_F9SosalKGUzxQ7G7Jv765gZM1G,@bygeorge,,1775595304,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Explore These 9 Austin Boutiques | Blog,Austin,Texas,USA,https://kathrynscarborough.com/blog/explore-these-9-austin-boutiques,@kathrynscarboroughatx,handlebars-intl@1.1.2,1512970135,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Estilo Boutique: Estilo - Women's, Men's, and Kids Boutique ...",Austin,Texas,USA,https://estiloboutique.com/?srsltid=AfmBOopjiid0pypHtA2OwqMv9aIXy0Paj1dYz3RVcyh60irukpWtzxr0,@estilo_austin,,7877537688,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Where to Shop Local Clothing Brands | Visit Austin, TX",Austin,Texas,USA,https://www.austintexas.org/austin-insider-blog/blog/post/local-clothing-brands/,@personalvintage,glide@3.4.1,9999999999,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Kicking It ATX: Trendy clothing, accessories, & sneakers in ...",Austin,Texas,USA,https://kickingit.com/?srsltid=AfmBOorZ7HULfMQ8vITTTyo0BA5jtq16K1tSpYbTvJ22S1sRGMxhKkNO,@kickingit,,5142983320,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Sneaker Politics - Austin,Austin,Texas,USA,https://www.2ndstreetdistrict.com/sneaker-politics,@2ndstdistrict,user@domain.com.,1655914806,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Austin Location | Shop Nice Kicks – ShopNiceKicks.com,Austin,Texas,USA,https://shopnicekicks.com/pages/austin-location,@shopnicekicks,nicekicks.small_140x@2x.png,1613152017,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Karavel Shoes | Running, Walking, and Comfort Shoes in ...",Austin,Texas,USA,https://karavelshoes.com/?srsltid=AfmBOorGNdpcHXbp6qAmYgr12E063PbjIMwXDBxl852bOATIcIMa1HNu,@karavelshoes,,1760393966,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
What Stores Sell Hellstar,San Antonio,Texas,USA,https://www.instagram.com/popular/what-stores-sell-hellstar/,@stockroom.oc,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Hellstar Capsule 9 & 10 Available in store Sizes S - XL FCFS ...,San Antonio,Texas,USA,https://www.instagram.com/reel/CzE57sHvHPN/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
💫 Hellstar Patch Shorts Black L XXXL Available Now In ...,San Antonio,Texas,USA,https://www.instagram.com/p/DQNCH-mDm1s/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
San Antonio - San Pedro Store,San Antonio,Texas,USA,https://www.bootbarn.com/stores?StoreID=0381&srsltid=AfmBOorcrr3pZ74tmtwuKKDEv03qXcVqx-eQIaR2ywOzKk5m0YA0nw7Y,@boot_barn_official,custserv@bootbarn.com,1776370351,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Private Selection: Shop The Latest Streetwear Fashion ...,San Antonio,Texas,USA,https://www.prvtselection.com/?srsltid=AfmBOoqk6osuMKprkChfhJ0KM0vYWcSzS45COFeYSfTLJcNSQfL8NUPO,@prvt.selection,f14faca962674f149161045845b21b35@sentry.zipify.com,9166543286,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
NEW* HELLSTAR PIECES IN STORE SOON‼️ ONLY AT ...,San Antonio,Texas,USA,https://www.instagram.com/p/C2Ltp8js5IY/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
HELLSTAR size S-M-L new & original ٣٠،٠٠٠ للحجز دايركت ...,San Antonio,Texas,USA,https://www.instagram.com/p/DXKcHifDclK/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Supreme Meat Purveyors: Creating Tomorrow's Protein ...,San Antonio,Texas,USA,https://suprememeat.com/,@context,,1776188044,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"WearHouse (@wearhouse.tx) · San Antonio, TX",San Antonio,Texas,USA,https://www.instagram.com/wearhouse.tx/,@wearhouse.tx,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Rhude Tee ~ Available in Store📍Open From 11-7 weekdays,San Antonio,Texas,USA,https://www.instagram.com/p/DToT6V4DjmW/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Nothing Bundt Cakes: Delicious Cakes for Birthdays ...,San Antonio,Texas,USA,https://www.nothingbundtcakes.com/?srsltid=AfmBOop3snhm2dIEp36udTwEV2rpLTrKXd4_ZM_8Dme38MCopjbQ-7hZ,@nothingbundtcakes,,1775617646,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Checkers & Rally's - Order Online | Burgers, Fries, Cola ...",San Antonio,Texas,USA,https://checkersandrallys.com/,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
Season Passes | Page | Six Flags Over Texas,San Antonio,Texas,USA,https://www.sixflags.com/overtexas/season-passes,@sixflagsovertexas,,8539475137,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Whataburger | Order Online with Curbside and Delivery,San Antonio,Texas,USA,https://whataburger.com/,@font,systemjs@0.19.27,1141643627,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Vale Forever New Store Locations,San Antonio,Texas,USA,https://www.instagram.com/popular/vale-forever-new-store-locations/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Robert Vale spirit wear, San Antonio, TX, Stingrays",San Antonio,Texas,USA,https://1stplacespiritwear.com/schools/TX/San%20Antonio/Robert%20Vale%20Middle%20School?srsltid=AfmBOoo9rAXIHsY8qfY237AjkjRTxawgckafGknN9sutZKwb7cUiMhLh,,,1125899911,,,2026-04-16,,,,,,18,C-Tier,,,Contact:8/Brand:5/Market:5/Reach:0
Find a Gas Station Near You,San Antonio,Texas,USA,https://www.valero.com/find-gas-station,@valeroenergy,CustomerSupport@Valero.com,8191404076,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Street Gear (@street_gearshop) · San Antonio, TX",San Antonio,Texas,USA,https://www.instagram.com/street_gearshop/,@street_gearshop,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
fresh start is a 👟 one of a kind streetwear store,San Antonio,Texas,USA,https://daviesentertainment.com/streetwear-store/,@daviesentertainment,info@daviesentertainment.com,1776363259,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Countdown SA,San Antonio,Texas,USA,https://www.countdownsa.com/,@countdownsa_,,1349954065,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Tier One Sneaker Boutique: Home,San Antonio,Texas,USA,https://tier-one-sneaker-boutique.square.site/,@media,13e49d785d8d4f828038b6136f3b48ba@sentry.io,773-8161119,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"iRun Texas, San Antonio Local Running and Fitness Store",San Antonio,Texas,USA,https://iruntexas.net/,@300,bootstrap@4.3.1,6884696416,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Store Directory - 1 Store in San Antonio, Texas",San Antonio,Texas,USA,https://www.hibbett.com/stores/TX/San%20Antonio,@hibbettofficial,,1776364785,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
The 44 coolest clothing stores and boutiques in San Antonio,San Antonio,Texas,USA,https://wanderlog.com/list/geoCategory/123425/coolest-clothing-stores-and-boutiques-in-san-antonio,@7p.m.,apm-rum@5.16.0,3026914942,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Heights District,San Antonio,Texas,USA,https://www.theheightsdistrict.com/?srsltid=AfmBOoqUbuzOaneDEOVAb5dyNKo14WQFC6MoOm1WAczL8bO21owcJwAS,@heightsdistrict,info@theheightsdistrict.com,1752078995,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Dillard's Hulen Mall, Fort Worth, Texas",Fort Worth,Texas,USA,https://www.dillards.com/stores/texas/hulen-mall-fort-worth/0704?srsltid=AfmBOoofGh7xAyrzAWxZ7Gu383vkE9ql2YDz21QgImuwzBsSTMPhYTHE,,,117.1776370,,,2026-04-16,,,,,,18,C-Tier,,,Contact:8/Brand:5/Market:5/Reach:0
ALL NEW PIECES FROM OUR STREETWEAR BRANDS ...,Fort Worth,Texas,USA,https://www.instagram.com/p/DW9XCYolVI1/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Come Shop Dallas-Fort Worth's #1 Sneaker & Streetwear ...,Fort Worth,Texas,USA,https://www.instagram.com/reel/DGD5Pp1uK1H/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Fort Worth,Fort Worth,Texas,USA,https://supreme-appliances.com/fort-worth/,@supreme.appliances,info@supreme-appliances.com,945-3546321,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Supreme Appliances: BIG SALE in DFW | Open-Box & Scratch ...,Fort Worth,Texas,USA,https://supreme-appliances.com/,@supreme.appliances,info@supreme-appliances.com,3333333333,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
The Shops at Clearfork | Men's Clothing Store,Fort Worth,Texas,USA,https://www.mizzenandmain.com/stores/the-shops-at-clearfork?srsltid=AfmBOoovll7--ZlMgXJA2Nga0rKf_uYNEJqEBxbolTJADrroqBynUPWN,@MizzenAndMain,info@mizzenandmain.com,682-499-2180,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
The Squire Shop – Serving Fort Worth & Norman's Finest ...,Fort Worth,Texas,USA,https://thesquireshop.net/,@thesquireshopfw,,1776370992,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Fort Worth, TX Store",Fort Worth,Texas,USA,https://www.overland.com/stores/fort-worth-tx?srsltid=AfmBOore1MEGg3yTRbZt01OXSqddjvMLUjXLD8hqEbYHt738cX_dCVWb,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
Shop Rhude's latest summer offering which includes graphic ...,Fort Worth,Texas,USA,https://www.instagram.com/reel/DJeTNpZOtY3/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
@rhude @lostshdws 🌪️,Fort Worth,Texas,USA,https://www.instagram.com/p/DN8qjhOEeel/,@rhude,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
"Culwell & Son on Instagram: ""Don't wait to elevate your style ...",Fort Worth,Texas,USA,https://www.instagram.com/reel/DU0n0GMFPOx/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
VALE FOREVER FAITH BLING TEE - BLACK,Fort Worth,Texas,USA,https://royaltydfw.com/products/vale-forever-faith-bling-tee-black?srsltid=AfmBOoo31jOpzUxrVFpZZMBHqb1K19GfEfkmL-kf2Suyo1aMTrY9fU67,@rylty.dfw,xxx@xxx.xxx,1725919116,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Private Selection: Shop The Latest Streetwear Fashion ...,Fort Worth,Texas,USA,https://www.prvtselection.com/?srsltid=AfmBOorCUwDCPD0x0Oq0YjX5zWRDXCk4J5Rfq-AY3Pe2zcw3kl3YphN6,@prvt.selection,f14faca962674f149161045845b21b35@sentry.zipify.com,9166543286,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Locals Only: Home,Fort Worth,Texas,USA,https://localsonlyshop.square.site/,@gmail.com.,Localsonly.Texas@gmail.com,8002591795,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
817 Vintage Hype,Fort Worth,Texas,USA,https://817vintagehype.com/?srsltid=AfmBOooWDMjU330SI22N98JzYrQzgEfn5OdP1BjBeMgmAS5tFV8NIR10,@media,UNADJUSTEDNONRAW_thumb_28c5_1280x@2x.jpg,3595290796,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Fort Worth Locals: Fort Worth T-Shirts,Fort Worth,Texas,USA,https://shopfwlocals.com/?srsltid=AfmBOooo3TEl9S8SXX8UCF_NBSX-t1lBJLijpxRgxotDYdXvNgA0RtD5,@fwlocals,hello@fwlocals.com,7909584425,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Monkee's of Fort Worth: MONKEE'S | Shop Clothing ...,Fort Worth,Texas,USA,https://monkeesoffortworth.com/?srsltid=AfmBOooxJUiUudv1eozBr11XXQ21mBrSN6cj0apokaNuN7ND3vj198PF,@monkeesoffortworth,,1775665412,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
5 sneaker boutiques in Fort Worth - FTWtoday,Fort Worth,Texas,USA,https://ftwtoday.6amcity.com/sneaker-stores-fort-worth-tx,@ftwtoday,rmcrobbie@ftwtoday.com,2147483647,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"6pm. 4226 W Vickery Blvd, Fort Worth, TX 76107 BUY / ...",Fort Worth,Texas,USA,https://www.instagram.com/p/DPCOkhtibYN/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Elite Footwear,Fort Worth,Texas,USA,https://elitefootweardfw.com/,@elitefootweardfw,filler@godaddy.com,3333333333,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"Shoe Store Fort Worth, TX | Sneakers and Apparel",Fort Worth,Texas,USA,https://www.hibbett.com/storedetails/TX/Fort%20Worth/1162,@hibbett1162_ftworth,,1776364785,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
FORTY FIVE TEN,Fort Worth,Texas,USA,https://fortyfiveten.com/?srsltid=AfmBOooTEfqJGvvlXidF_mnGnHJoA9iqw8b0hZhD42nI2j57cN9zOEbV,@context,HELP@FORTYFIVETEN.COM,8800171246,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Lux (Fashion. Culture. Lifestyle.) (@luxfashiondfw),Fort Worth,Texas,USA,https://www.instagram.com/luxfashiondfw/,@luxfashiondfw,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
The Fort Worth Boutique Guide,Fort Worth,Texas,USA,https://thescoutguide.com/fort-worth/editorial/the-fort-worth-boutique-guide/,,,,,,2026-04-16,,,,,,10,C-Tier,,,Contact:0/Brand:5/Market:5/Reach:0
"Hale House Boutique | Fort Worth, TX",Fort Worth,Texas,USA,https://shophalehouse.com/,@shophalehouse,customerservice@shophalehouse.com,1588243550,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
"You Are Here | Fort Worth, TX | Women's Clothing and ...",Fort Worth,Texas,USA,https://youareherefw.com/,@youareherefortworth,accounting@youareherefw.com,2023496374,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
94 Vintage•Sneakers (@94vintagestore),Fort Worth,Texas,USA,https://www.instagram.com/94vintagestore/,@94vintagestore,,1037486289,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Union Station is Fort Worth's hub for homegrown streetwear,Fort Worth,Texas,USA,https://www.dfwi.org/item/union-station-is-fort-worths-hub-for-homegrown-streetwear,@downtownfortworth,,1776371083,,,2026-04-16,,,,,,38,C-Tier,,,Contact:18/Brand:5/Market:5/Reach:10
Royalty DFW,Fort Worth,Texas,USA,https://royaltydfw.com/?srsltid=AfmBOorvCkI8cxxKjcrP3EcITWXxYLqFxS_SfPe9R08VX2teQ9jaVmWL,@rylty.dfw,xxx@xxx.xxx,1725919116,,,2026-04-16,,,,,,60,B-Tier,,,Contact:30/Brand:5/Market:5/Reach:20
Hellstar Is This What Heaven Sounds Like? Tee ...,Atlanta,Georgia,USA,https://www.instagram.com/showroom_atlanta/p/DH6YByfgCPU/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,58,B-Tier,,,Contact:18/Brand:5/Market:25/Reach:10
"New Hellstar is IN! Available In Store & Online, Only At The Box",Atlanta,Georgia,USA,https://www.instagram.com/reel/DACHcaEpulg/?hl=en,@rsrc.php,,1037486289,,,2026-04-16,,,,,,58,B-Tier,,,Contact:18/Brand:5/Market:25/Reach:10
Light Hellstar Restock! Multiple Sizes and Colors Available! All ...,Atlanta,Georgia,USA,https://www.instagram.com/reel/C4i5W2WAQgV/,@rsrc.php,,1037486289,,,2026-04-16,,,,,,58,B-Tier,,,Contact:18/Brand:5/Market:25/Reach:10
Repeat Atlanta – Repeat ATL,Atlanta,Georgia,USA,https://repeatatlanta.com/?srsltid=AfmBOorABkxLrxu9B59GGb1EswpZUIJbniMEj2Xz5hEkHxWQcP6BNXzn,@repeatatlanta,,5183871936,,,2026-04-16,,,,,,58,B-Tier,,,Contact:18/Brand:5/Market:25/Reach:10
Brand New Hellstar Available In Store Now! White ...,Atlanta,Georgia,USA,https://www.instagram.com/p/C6MYmNZO102/,@goodtimes.atlanta.,,1037486289,,,2026-04-16,,,,,,58,B-Tier,,,Contact:18/Brand:5/Market:25/Reach:10
Our Stores,Atlanta,Georgia,USA,https://www.a-ma-maniere.com/pages/our-stores?srsltid=AfmBOop-sVP_wGiEjfue5y6So-Z8PYmvBCxqrUTEjxRVM5lnRsmsuJub,@maniere_usa,ui@5.0,1422991689,,,2026-04-16,,,,,,80,A-Tier,,,Contact:30/Brand:5/Market:25/Reach:20
Hellstar Black Hoodie - M,Atlanta,Georgia,USA,https://highstakesatlanta.com/products/hellstar-black-hoodie-m?srsltid=AfmBOookjmgH5xXfLS_LN0TMIj2Z7UtSoO30yB91H5MbGRoCkevR8JPW,@font,,1762121638,,,2026-04-16,,,,,,58,B-Tier,,,Contact:18/Brand:5/Market:25/Reach:10
Hellstar Hoodies,Atlanta,Georgia,USA,https://luxuryboxatl.com/collections/hellstar-hoodies?srsltid=AfmBOooRPlBHrP78c9cpLpqDHeFIJzQ_Gcev7HskJ5foyDNC4gxTu9tf,@luxboxatl,,1759960285,,,2026-04-16,,,,,,58,B-Tier,,,Contact:18/Brand:5/Market:25/Reach:10
